event,time,gender,age,became_member_on,income,reward,difficulty,duration,offer_type,is_viewed,web_channel,mobile_channel,social_channel
offer completed,18,M,58,20160804,114000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,216,M,58,20160804,114000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,618,M,40,20170511,50000.0,5.0,20.0,10.0,discount,1.0,1,0,0
transaction,438,M,40,20170511,50000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,168,M,40,20170511,50000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,30,M,40,20170511,50000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,714,F,80,20170726,87000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,468,F,80,20170726,87000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,468,F,80,20170726,87000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,528,F,80,20170726,87000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,180,F,80,20170726,87000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,414,M,45,20150414,57000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,366,M,45,20150414,57000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,120,M,45,20150414,57000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,396,M,45,20150414,57000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,690,M,60,20180209,76000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,498,F,42,20160202,56000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,66,F,42,20160202,56000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,348,F,42,20160202,56000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,672,F,42,20160202,56000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,210,F,53,20170818,31000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,408,F,53,20170818,31000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
transaction,522,F,53,20170818,31000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,6,F,53,20170818,31000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,366,F,53,20170818,31000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,660,F,43,20171025,64000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,660,F,43,20171025,64000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,12,F,43,20171025,64000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
offer completed,360,F,43,20171025,64000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,60,M,39,20180427,37000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,444,M,39,20180427,37000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,570,M,39,20180427,37000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,180,M,56,20160125,82000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,636,M,56,20160125,82000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,438,M,56,20160125,82000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,408,M,58,20170606,109000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,30,M,58,20170606,109000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,666,M,58,20170606,109000.0,0.0,0.0,3.0,informational,0.0,0,1,1
transaction,192,M,76,20170228,72000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,642,M,76,20170228,72000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,66,M,76,20170228,72000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,372,M,76,20170228,72000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,600,M,55,20160220,91000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,366,M,55,20160220,91000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,486,M,55,20160220,91000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,342,M,47,20170329,70000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,570,M,47,20170329,70000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,294,M,47,20170329,70000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,276,M,58,20160812,57000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,522,M,58,20160812,57000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,468,M,58,20160812,57000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,642,M,58,20160812,57000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,216,M,40,20151214,70000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,108,M,40,20151214,70000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,426,M,40,20151214,70000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
transaction,354,F,72,20161106,66000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,0,F,72,20161106,66000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,168,F,72,20161106,66000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
offer completed,654,F,50,20171007,53000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,648,F,50,20171007,53000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,30,F,50,20171007,53000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,684,F,67,20170807,41000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,204,F,67,20170807,41000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,504,F,67,20170807,41000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,546,M,78,20180516,53000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,222,M,78,20180516,53000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,30,M,78,20180516,53000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,336,M,78,20180516,53000.0,0.0,0.0,3.0,informational,0.0,0,1,1
transaction,702,M,27,20180217,56000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,564,M,27,20180217,56000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
transaction,60,M,27,20180217,56000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,270,M,48,20131109,56000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,414,M,48,20131109,56000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,402,M,48,20131109,56000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,48,M,48,20131109,56000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,588,M,48,20131109,56000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,372,F,26,20160830,44000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,534,F,26,20160830,44000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,546,M,55,20180605,55000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,522,M,71,20170326,75000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,300,M,20,20160709,40000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,420,M,20,20160709,40000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,534,M,20,20160709,40000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,600,M,51,20170907,30000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,408,M,51,20170907,30000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,510,F,37,20161217,31000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,144,F,37,20161217,31000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,246,F,37,20161217,31000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,468,M,38,20180517,62000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,288,M,38,20180517,62000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,468,M,38,20180517,62000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,192,M,61,20140928,98000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,648,M,61,20140928,98000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,498,M,61,20140928,98000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,474,M,33,20141124,62000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,606,M,33,20141124,62000.0,0.0,0.0,3.0,informational,1.0,0,1,1
transaction,204,M,33,20141124,62000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,456,M,33,20141124,62000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,222,M,74,20161220,70000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,510,M,74,20161220,70000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,414,M,74,20161220,70000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,0,M,74,20161220,70000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,156,M,42,20180719,79000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,534,M,42,20180719,79000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,624,M,59,20140911,46000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,348,M,59,20140911,46000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,660,M,59,20140911,46000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,456,M,71,20170629,116000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,600,M,71,20170629,116000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,90,M,71,20170629,116000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,600,M,71,20170629,116000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,504,M,21,20171001,50000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,342,M,21,20171001,50000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,504,M,21,20171001,50000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,456,M,58,20180703,43000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,66,M,58,20180703,43000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,330,M,58,20180703,43000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,624,M,62,20171220,57000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,564,M,62,20171220,57000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,660,F,48,20160613,87000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,648,F,72,20130902,57000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,192,F,72,20130902,57000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,510,F,72,20130902,57000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,390,F,72,20130902,57000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
offer completed,72,F,72,20130902,57000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,264,M,23,20180705,75000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,534,M,23,20180705,75000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,696,M,23,20180705,75000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,198,M,50,20140114,58000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,522,M,50,20140114,58000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,576,M,50,20140114,58000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
offer completed,96,M,50,20140114,58000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,684,F,52,20150927,53000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,102,F,52,20150927,53000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,234,F,52,20150927,53000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,336,F,52,20150927,53000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,666,M,28,20150417,73000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
transaction,78,M,28,20150417,73000.0,2.0,10.0,10.0,discount,0.0,1,1,1
offer completed,336,F,37,20170816,53000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,96,F,37,20170816,53000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,588,F,37,20170816,53000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,336,F,37,20170816,53000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,234,M,44,20170203,58000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,12,M,44,20170203,58000.0,3.0,7.0,7.0,discount,0.0,1,1,1
transaction,600,M,44,20170203,58000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,426,M,44,20170203,58000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
transaction,84,M,58,20160110,71000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,270,M,58,20160110,71000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,522,M,58,20160110,71000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,522,M,58,20160110,71000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,396,M,58,20160110,71000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,294,F,28,20171112,57000.0,5.0,20.0,10.0,discount,1.0,1,0,0
transaction,522,F,28,20171112,57000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,636,F,28,20171112,57000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,0,F,28,20171112,57000.0,0.0,0.0,3.0,informational,1.0,0,1,1
transaction,408,F,46,20171226,33000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,594,F,46,20171226,33000.0,0.0,0.0,3.0,informational,0.0,0,1,1
transaction,192,M,88,20150819,69000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,372,M,88,20150819,69000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,588,M,88,20150819,69000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,6,M,88,20150819,69000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,384,F,64,20171023,63000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,54,F,64,20171023,63000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,72,F,49,20180518,79000.0,3.0,7.0,7.0,discount,0.0,1,1,1
offer completed,624,F,49,20180518,79000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
transaction,384,M,53,20180310,33000.0,0.0,0.0,3.0,informational,1.0,0,1,1
transaction,606,M,53,20180310,33000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,36,F,26,20171111,74000.0,5.0,20.0,10.0,discount,1.0,1,0,0
transaction,486,F,26,20171111,74000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,354,M,23,20170529,37000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,624,M,23,20170529,37000.0,0.0,0.0,3.0,informational,1.0,0,1,1
transaction,84,M,23,20170529,37000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,486,M,23,20170529,37000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,186,M,23,20170529,37000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,246,M,32,20180422,37000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,648,M,32,20180422,37000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,342,M,32,20180422,37000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,396,F,63,20160215,119000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,270,F,63,20160215,119000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,534,F,60,20170909,81000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,210,F,60,20170909,81000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,60,F,60,20170909,81000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,444,F,60,20170909,81000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,426,F,37,20180720,56000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,168,M,54,20170727,48000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,504,M,54,20170727,48000.0,0.0,0.0,3.0,informational,0.0,0,1,1
transaction,132,M,54,20170727,48000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,42,M,50,20180711,39000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,558,M,50,20180711,39000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,486,F,26,20180210,55000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,102,F,26,20180210,55000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
transaction,642,F,26,20180210,55000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,342,F,50,20180707,87000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,360,F,68,20160117,75000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,444,F,68,20160117,75000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,12,F,68,20160117,75000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,174,M,60,20171122,113000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,426,M,60,20171122,113000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,354,M,60,20171122,113000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
transaction,48,M,60,20171122,113000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,588,M,54,20180506,78000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,588,M,54,20180506,78000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,348,M,54,20180506,78000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
transaction,72,M,54,20180506,78000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,360,F,75,20171209,67000.0,5.0,20.0,10.0,discount,1.0,1,0,0
transaction,666,F,75,20171209,67000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,420,F,75,20171209,67000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,72,F,75,20171209,67000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,714,M,42,20171104,69000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,366,M,25,20180602,39000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,222,M,25,20180602,39000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,36,M,25,20180602,39000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,510,M,62,20161213,103000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,192,M,62,20161213,103000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
offer completed,420,M,62,20161213,103000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,612,M,55,20160826,89000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,612,M,55,20160826,89000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,438,M,55,20160826,89000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,438,M,55,20160826,89000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,690,M,65,20171120,56000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,360,M,65,20171120,56000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,516,M,47,20170507,77000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,366,M,47,20170507,77000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,612,M,47,20170507,77000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,438,M,47,20170507,77000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,216,M,47,20170507,77000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,456,M,57,20180719,47000.0,5.0,20.0,10.0,discount,1.0,1,0,0
transaction,522,M,57,20180719,47000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,216,M,57,20180719,47000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,426,M,68,20160221,77000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,180,M,68,20160221,77000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,24,M,68,20160221,77000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,684,M,64,20160701,95000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,384,M,64,20160701,95000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,6,M,64,20160701,95000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,270,M,75,20180201,36000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
transaction,444,M,75,20180201,36000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,96,M,19,20140303,53000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,600,M,19,20140303,53000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,234,M,19,20140303,53000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
transaction,426,M,19,20140303,53000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,390,M,36,20171228,56000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,330,M,36,20171228,56000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,0,M,36,20171228,56000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,426,M,36,20171228,56000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,234,F,65,20160813,84000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,234,F,65,20160813,84000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,468,F,65,20160813,84000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,444,M,20,20180107,34000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,660,M,20,20180107,34000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,354,M,20,20180107,34000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,474,F,80,20160717,81000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,138,F,80,20160717,81000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,546,F,80,20160717,81000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,654,F,80,20160717,81000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,414,F,37,20180324,33000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,636,F,37,20180324,33000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,78,F,37,20180324,33000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,414,F,37,20180324,33000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,216,F,37,20180324,33000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,300,M,36,20180507,66000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,504,M,36,20180507,66000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,576,M,36,20180507,66000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
transaction,456,M,36,20180507,66000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,402,F,34,20180717,42000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,504,F,34,20180717,42000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,654,F,34,20180717,42000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,210,F,34,20180717,42000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,678,F,63,20180326,62000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,678,M,58,20160710,32000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,156,M,58,20160710,32000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,288,M,58,20160710,32000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,12,F,62,20160620,83000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,354,F,62,20160620,83000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,210,F,59,20170912,98000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,90,F,59,20170912,98000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,432,F,59,20170912,98000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,24,O,57,20180124,32000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,612,O,57,20180124,32000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,366,O,57,20180124,32000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,420,O,57,20180124,32000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,192,O,57,20180124,32000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,570,F,58,20140428,73000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,372,F,58,20140428,73000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,90,F,58,20140428,73000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,438,F,58,20140428,73000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,132,M,32,20140904,43000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,210,M,32,20140904,43000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,342,M,32,20140904,43000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
transaction,414,M,32,20140904,43000.0,0.0,0.0,3.0,informational,1.0,0,1,1
transaction,708,M,64,20180310,65000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,126,M,64,20180310,65000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,504,F,51,20170416,42000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,600,F,51,20170416,42000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,174,F,51,20170416,42000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,42,F,51,20170416,42000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,510,M,79,20180622,40000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,690,M,79,20180622,40000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,360,F,29,20170220,58000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,318,F,29,20170220,58000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,456,F,29,20170220,58000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,528,F,29,20170220,58000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,252,F,39,20180602,93000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,48,F,39,20180602,93000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,426,F,39,20180602,93000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,528,M,25,20170401,66000.0,3.0,7.0,7.0,discount,0.0,1,1,1
offer completed,192,M,25,20170401,66000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
offer completed,342,M,25,20170401,66000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,420,M,48,20140627,48000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
